======================================================
          DUMPING JIRA DAILY REPORTS
Fri Sep 29 11:44:27 UTC 2017
======================================================
*** Collect from date: 2017-09-28
*** Collect to   date: 2017-09-29
---------------------------
PRTG: retrieving PRTG / HOSTS
API CALL: https://prtg.xtratelecom.es/api/table.xml?username=alvaro.paricio@masmovil.com&passhash=2990680966&count=10000&content=devices&columns=objid,group,host,device,sensor,status,parent,parentid,location,type,name,message&output=csvtable
<Response [200]>
"ID","ID(RAW)","Grupo","Grupo(RAW)","Host","Host(RAW)","Aparato","Aparato(RAW)","Sensor","Sensor(RAW)","Estado","Estado(RAW)","Nodriza","Nodriza(RAW)","ID nodriza","ID nodriza(RAW)","Ubicación","Ubicación(RAW)","Tipo","Tipo(RAW)","Objeto","Objeto(RAW)","Mensaje","Mensaje(RAW)"
"54463","54463","COBRA INSTALACIONES","COBRA INSTALACIONES","10.97.42.253","10.97.42.253","337557 Cobra Instalaciones FTTH 40M (Badajoz)","337557 Cobra Instalaciones FTTH 40M (Badajoz)","","","Disponible","3","","","54462","54462","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337557 Cobra Instalaciones FTTH 40M (Badajoz)","337557 Cobra Instalaciones FTTH 40M (Badajoz)","","OK"
"54478","54478","Pechina","Pechina","212.230.131.201","212.230.131.201","AGW_PECHINA","AGW_PECHINA","","","Disponible","3","","","54477","54477","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AGW_PECHINA","AGW_PECHINA","","OK"
"54498","54498","Pechina","Pechina","10.97.6.237","10.97.6.237","Ego Sport 50M Axion","Ego Sport 50M Axion","","","Disponible","3","","","54477","54477","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Ego Sport 50M Axion","Ego Sport 50M Axion","","OK"
"54520","54520","Interconexion Pechina","Interconexion Pechina","212.230.131.201","212.230.131.201","AGW_PECHINA","AGW_PECHINA","","","Disponible","3","","","54519","54519","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","AGW_PECHINA","AGW_PECHINA","","OK"
"54538","54538","Interconexion Pechina","Interconexion Pechina","10.97.6.241","10.97.6.241","SAI Pechina","SAI Pechina","","","Disponible","3","","","54519","54519","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","SAI Pechina","SAI Pechina","","OK"
"54583","54583","ZARANDONA PPAL","ZARANDONA PPAL","10.97.255.151","10.97.255.151","s265000_ZarandonaTv","s265000_ZarandonaTv","","","Disponible","3","","","64982","64982","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","s265000_ZarandonaTv","s265000_ZarandonaTv","","OK"
"54605","54605","TELECONTACT (INCONCERT)","TELECONTACT (INCONCERT)","10.97.103.113","10.97.103.113","200834_NEWCALL_M.Yuste_BCKP_LTE","200834_NEWCALL_M.Yuste_BCKP_LTE","","","Disponible","3","","","41987","41987","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","200834_NEWCALL_M.Yuste_BCKP_LTE","200834_NEWCALL_M.Yuste_BCKP_LTE","","OK"
"54622","54622","WEB FINANCIAL GROUP","WEB FINANCIAL GROUP","176.222.91.2","176.222.91.2","337766_WEB_FINANCIAL_Sarenet_10M","337766_WEB_FINANCIAL_Sarenet_10M","","","Disponible","3","","","54621","54621","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337766_WEB_FINANCIAL_Sarenet_10M","337766_WEB_FINANCIAL_Sarenet_10M","","OK"
"54635","54635","CORPORACION ZIGOR","CORPORACION ZIGOR","10.97.23.105","10.97.23.105","337705_Corporacion_Zigor_PPAL","337705_Corporacion_Zigor_PPAL","","","Disponible","3","","","54634","54634","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337705_Corporacion_Zigor_PPAL","337705_Corporacion_Zigor_PPAL","","OK"
"54651","54651","CORPORACION ZIGOR","CORPORACION ZIGOR","10.97.23.125","10.97.23.125","337705_Corporacion_Zigor_BCKP","337705_Corporacion_Zigor_BCKP","","","Disponible","3","","","54634","54634","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337705_Corporacion_Zigor_BCKP","337705_Corporacion_Zigor_BCKP","","OK"
"54661","54661","ESTUDIOS TECNICOS ENEKA","ESTUDIOS TECNICOS ENEKA","213.195.87.18","213.195.87.18","700983_ESTUDIOS TECNICOS ENEKA","700983_ESTUDIOS TECNICOS ENEKA","","","Disponible","3","","","54660","54660","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","700983_ESTUDIOS TECNICOS ENEKA","700983_ESTUDIOS TECNICOS ENEKA","","OK"
"54698","54698","CE AXION CARMONA 2","CE AXION CARMONA 2","10.97.248.102","10.97.248.102","agw_carmona_#2","agw_carmona_#2","","","Disponible","3","","","70857","70857","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","agw_carmona_#2","agw_carmona_#2","","OK"
"54713","54713","APOLO LOGISTICA","APOLO LOGISTICA","213.195.87.3","213.195.87.3","702290_Apolo_Logistica","702290_Apolo_Logistica","","","Disponible","3","","","54712","54712","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","702290_Apolo_Logistica","702290_Apolo_Logistica","","OK"
"54716","54716","MARMOLES OIASSO","MARMOLES OIASSO","213.195.87.2","213.195.87.2","336617_Marmoles_Oiasso","336617_Marmoles_Oiasso","","","Disponible","3","","","54715","54715","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","336617_Marmoles_Oiasso","336617_Marmoles_Oiasso","","OK"
"54737","54737","TRANSPORTES PLAZA","TRANSPORTES PLAZA","213.195.87.17","213.195.87.17","337593_Transportes_Plaza","337593_Transportes_Plaza","","","Disponible","3","","","54736","54736","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337593_Transportes_Plaza","337593_Transportes_Plaza","","OK"
"54763","54763","Jose Antonio Montero","Jose Antonio Montero","10.97.248.17","10.97.248.17","CEX Carmona - Paradas","CEX Carmona - Paradas","","","Disponible","3","","","54762","54762","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CEX Carmona - Paradas","CEX Carmona - Paradas","","OK"
"54768","54768","Jose Antonio Montero","Jose Antonio Montero","10.97.248.18","10.97.248.18","Paradas - Carmona","Paradas - Carmona","","","Pausado","8","","","54762","54762","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Paradas - Carmona","Paradas - Carmona","","Pausado por dependencia"
"54785","54785","Jose Antonio Montero","Jose Antonio Montero","10.97.16.220","10.97.16.220","rou_216457_Paradas_Jose_Antonio","rou_216457_Paradas_Jose_Antonio","","","Pausado","8","","","54762","54762","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","rou_216457_Paradas_Jose_Antonio","rou_216457_Paradas_Jose_Antonio","","Pausado por dependencia"
"54824","54824","OFICINA - BARCELONA","OFICINA - BARCELONA","10.97.33.157","10.97.33.157","Oficina Barcelona_BCKP_LTE","Oficina Barcelona_BCKP_LTE","","","Disponible","3","","","54823","54823","","Calle Isabel de colbrand 6. Madrid","Aparato","device","Oficina Barcelona_BCKP_LTE","Oficina Barcelona_BCKP_LTE","","OK"
"54832","54832","Interconexión ADAMO - BCN","Interconexión ADAMO - BCN","212.231.6.14","212.231.6.14","SWI_sp_mad_B14","SWI_sp_mad_B14","","","Disponible","3","","","54831","54831","","Calle Isabel de colbrand 6. Madrid","Aparato","device","SWI_sp_mad_B14","SWI_sp_mad_B14","","OK"
"54845","54845","COVESA","COVESA","212.230.219.194","212.230.219.194","Covesa_Fornells","Covesa_Fornells","","","Pausado","8","","","40046","40046","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Covesa_Fornells","Covesa_Fornells","","Pausado por dependencia"
"54879","54879","DEPORTES BLANES","DEPORTES BLANES","212.230.49.77","212.230.49.77","Deportes Blanes OVERKAI Zapillo","Deportes Blanes OVERKAI Zapillo","","","Disponible","3","","","30537","30537","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Deportes Blanes OVERKAI Zapillo","Deportes Blanes OVERKAI Zapillo","","OK"
"54881","54881","PZA CATALUÑA","PZA CATALUÑA","212.230.124.104","212.230.124.104","Geslico_LTE_bckp_80/20","Geslico_LTE_bckp_80/20","","","Disponible","3","","","47176","47176","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Geslico_LTE_bckp_80/20","Geslico_LTE_bckp_80/20","","OK"
"54939","54939","TCT","TCT","89.39.42.7","89.39.42.7","TCT Voip [Cisco IOS ADSL Cisco Device]","TCT Voip [Cisco IOS ADSL Cisco Device]","","","Pausado","8","","","54938","54938","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","TCT Voip [Cisco IOS ADSL Cisco Device]","TCT Voip [Cisco IOS ADSL Cisco Device]","","Pausado por dependencia"
"54979","54979","MPO IBERICA","MPO IBERICA","212.230.50.113","212.230.50.113","212.230.50.113 (Alcorcon ADSL)","212.230.50.113 (Alcorcon ADSL)","","","Disponible","3","","","29033","29033","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","212.230.50.113 (Alcorcon ADSL)","212.230.50.113 (Alcorcon ADSL)","","OK"
"54986","54986","BULTZAKI","BULTZAKI","176.222.91.6","176.222.91.6","C337551 - Bultzaki","C337551 - Bultzaki","","","Pausado","8","","","54985","54985","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","C337551 - Bultzaki","C337551 - Bultzaki","","Pausado por dependencia"
"55007","55007","CDG A. HENARES","CDG A. HENARES","80.58.201.68","80.58.201.68","ASA_CDG_TFCA_BCKP","ASA_CDG_TFCA_BCKP","","","Disponible","3","","","55006","55006","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","ASA_CDG_TFCA_BCKP","ASA_CDG_TFCA_BCKP","","OK"
"55051","55051","CPD IBERCOM-ZUATZU","CPD IBERCOM-ZUATZU","10.69.245.1","10.69.245.1","Ubiquiti CPD San Sebastian Zuatxu - CEA Jaizquibel","Ubiquiti CPD San Sebastian Zuatxu - CEA Jaizquibel","","","Disponible","3","","","55047","55047","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Ubiquiti CPD San Sebastian Zuatxu - CEA Jaizquibel","Ubiquiti CPD San Sebastian Zuatxu - CEA Jaizquibel","","OK"
"55052","55052","Clientes Sector 1","Clientes Sector 1","10.69.245.3","10.69.245.3","CEA Jaizquibel Sector 1","CEA Jaizquibel Sector 1","","","Disponible","3","","","62261","62261","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CEA Jaizquibel Sector 1","CEA Jaizquibel Sector 1","","OK"
"55054","55054","ANA MARIA - EL CORONIL","ANA MARIA - EL CORONIL","10.97.246.7","10.97.246.7","CE Gibalbin - El Coronil","CE Gibalbin - El Coronil","","","Disponible","3","","","55053","55053","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","CE Gibalbin - El Coronil","CE Gibalbin - El Coronil","","OK"
"55055","55055","ANA MARIA - EL CORONIL","ANA MARIA - EL CORONIL","10.97.246.8","10.97.246.8","El Coronil - CE Gibalbin","El Coronil - CE Gibalbin","","","Disponible","3","","","55053","55053","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","El Coronil - CE Gibalbin","El Coronil - CE Gibalbin","","OK"
"55078","55078","ANA MARIA - EL CORONIL","ANA MARIA - EL CORONIL","10.97.246.50","10.97.246.50","sw215051_El_Coronil","sw215051_El_Coronil","","","Disponible","3","","","55053","55053","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","sw215051_El_Coronil","sw215051_El_Coronil","","OK"
"55089","55089","ANA MARIA - EL CORONIL","ANA MARIA - EL CORONIL","10.97.23.110","10.97.23.110","rou_215051_El_Coronil_Ana_Maria","rou_215051_El_Coronil_Ana_Maria","","","Disponible","3","","","55053","55053","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","rou_215051_El_Coronil_Ana_Maria","rou_215051_El_Coronil_Ana_Maria","","OK"
"55102","55102","TELVENT Sevilla","TELVENT Sevilla","10.97.248.101","10.97.248.101","PC Pruebas IGMP Sevilla","PC Pruebas IGMP Sevilla","","","Disponible","3","","","40794","40794","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","PC Pruebas IGMP Sevilla","PC Pruebas IGMP Sevilla","","OK"
"55125","55125","TORRES JMC","TORRES JMC","10.97.255.101","10.97.255.101","IGMP_TEST_MUR (PC Pruebas IGMP Murcia)","IGMP_TEST_MUR (PC Pruebas IGMP Murcia)","","","Pausado","8","","","43172","43172","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","IGMP_TEST_MUR (PC Pruebas IGMP Murcia)","IGMP_TEST_MUR (PC Pruebas IGMP Murcia)","","Pausado por dependencia"
"55141","55141","Pechina","Pechina","10.97.6.233","10.97.6.233","Deportes Andarax PPAL 200M radio","Deportes Andarax PPAL 200M radio","","","Disponible","3","","","54477","54477","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Deportes Andarax PPAL 200M radio","Deportes Andarax PPAL 200M radio","","OK"
"55159","55159","Pechina","Pechina","10.97.27.229","10.97.27.229","Deportes Andarax BCK 10M GPON BT","Deportes Andarax BCK 10M GPON BT","","","Disponible","3","","","54477","54477","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Deportes Andarax BCK 10M GPON BT","Deportes Andarax BCK 10M GPON BT","","OK"
"55183","55183","Pechina","Pechina","10.97.6.225","10.97.6.225","Radio CEX Pechina - Deportes Andarax","Radio CEX Pechina - Deportes Andarax","","","Disponible","3","","","54477","54477","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Radio CEX Pechina - Deportes Andarax","Radio CEX Pechina - Deportes Andarax","","OK"
"55189","55189","Pechina","Pechina","10.97.6.226","10.97.6.226","Radio Deportes Andarax - CEX Pechina","Radio Deportes Andarax - CEX Pechina","","","Disponible","3","","","54477","54477","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Radio Deportes Andarax - CEX Pechina","Radio Deportes Andarax - CEX Pechina","","OK"
"55206","55206","CDG A. HENARES","CDG A. HENARES","80.58.201.69","80.58.201.69","GESLICO_CDG_TESA_BCKP","GESLICO_CDG_TESA_BCKP","","","Disponible","3","","","55006","55006","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","GESLICO_CDG_TESA_BCKP","GESLICO_CDG_TESA_BCKP","","OK"
"55272","55272","COMERCIAL STRICK","COMERCIAL STRICK","212.230.26.2","212.230.26.2","336386 Comercial Strick 10M Ufinet","336386 Comercial Strick 10M Ufinet","","","Disponible","3","","","55271","55271","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","336386 Comercial Strick 10M Ufinet","336386 Comercial Strick 10M Ufinet","","OK"
"55371","55371","MANUFACTURAS GOVE","MANUFACTURAS GOVE","213.195.87.26","213.195.87.26","337898_Manufacturas_Gove","337898_Manufacturas_Gove","","","Disponible","3","","","55369","55369","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337898_Manufacturas_Gove","337898_Manufacturas_Gove","","OK"
"55392","55392","MANUFACTURAS GOVE","MANUFACTURAS GOVE","10.69.245.47","10.69.245.47","Antena cliente","Antena cliente","","","Disponible","3","","","55369","55369","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
"55409","55409","ARIN ETXEGINTZA","ARIN ETXEGINTZA","213.195.87.27","213.195.87.27","337869_Arin_Etxegintza","337869_Arin_Etxegintza","","","Disponible","3","","","55408","55408","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337869_Arin_Etxegintza","337869_Arin_Etxegintza","","OK"
"55422","55422","ARIN ETXEGINTZA","ARIN ETXEGINTZA","10.69.245.48","10.69.245.48","Antena cliente","Antena cliente","","","Disponible","3","","","55408","55408","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
"55430","55430","200955 Grupo K Telecomunicaciones S.L (Garbera)","200955 Grupo K Telecomunicaciones S.L (Garbera)","213.195.87.22","213.195.87.22","200955 Grupo K CPE Garbera","200955 Grupo K CPE Garbera","","","Disponible","3","","","55429","55429","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","200955 Grupo K CPE Garbera","200955 Grupo K CPE Garbera","","OK"
"55433","55433","200955 Grupo K Telecomunicaciones S.L (Garbera)","200955 Grupo K Telecomunicaciones S.L (Garbera)","10.69.245.43","10.69.245.43","Antena cliente","Antena cliente","","","Disponible","3","","","55429","55429","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
"55473","55473","200955 Grupo K Telecomunicaciones S.L (Hondarribia)","200955 Grupo K Telecomunicaciones S.L (Hondarribia)","213.195.87.5","213.195.87.5","200955 Grupo K CPE Hondarribia","200955 Grupo K CPE Hondarribia","","","Disponible","3","","","55465","55465","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","200955 Grupo K CPE Hondarribia","200955 Grupo K CPE Hondarribia","","OK"
"55481","55481","200955 Grupo K Telecomunicaciones S.L (Hondarribia)","200955 Grupo K Telecomunicaciones S.L (Hondarribia)","10.69.245.42","10.69.245.42","Antena cliente","Antena cliente","","","Disponible","3","","","55465","55465","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
"55500","55500","INSTALACIONES ESPECIALES DE GENERACION SL","INSTALACIONES ESPECIALES DE GENERACION SL","213.195.87.5","213.195.87.5","static.5.87.195.213.ibercom.com (337711 Inst Espec de Gener CPE)","static.5.87.195.213.ibercom.com (337711 Inst Espec de Gener CPE)","","","Disponible","3","","","55498","55498","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","static.5.87.195.213.ibercom.com (337711 Inst Espec de Gener CPE)","static.5.87.195.213.ibercom.com (337711 Inst Espec de Gener CPE)","","OK"
"55512","55512","INSTALACIONES ESPECIALES DE GENERACION SL","INSTALACIONES ESPECIALES DE GENERACION SL","10.69.245.37","10.69.245.37","Antena cliente","Antena cliente","","","Disponible","3","","","55498","55498","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
"55528","55528","MIREN CARRION JAUREGUI","MIREN CARRION JAUREGUI","213.195.87.7","213.195.87.7","336232 Hotel San Nikolas CPE","336232 Hotel San Nikolas CPE","","","Disponible","3","","","55527","55527","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","336232 Hotel San Nikolas CPE","336232 Hotel San Nikolas CPE","","OK"
"55531","55531","MIREN CARRION JAUREGUI","MIREN CARRION JAUREGUI","10.69.245.34","10.69.245.34","Antena cliente","Antena cliente","","","Disponible","3","","","55527","55527","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
"55580","55580","DIBULITOON STUDIO","DIBULITOON STUDIO","10.69.245.29","10.69.245.29","333095 Dibulitoon CPE","333095 Dibulitoon CPE","","","Pausado","8","","","55582","55582","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","333095 Dibulitoon CPE","333095 Dibulitoon CPE","","Pausado por dependencia"
"55583","55583","DIBULITOON STUDIO","DIBULITOON STUDIO","10.69.245.32","10.69.245.32","Antena cliente","Antena cliente","","","Disponible","3","","","55582","55582","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
"55586","55586","XABIER BERRA","XABIER BERRA","213.195.87.24","213.195.87.24","337977 Xabier Berra CPE","337977 Xabier Berra CPE","","","Disponible","3","","","55584","55584","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","337977 Xabier Berra CPE","337977 Xabier Berra CPE","","OK"
"55588","55588","XABIER BERRA","XABIER BERRA","10.69.245.45","10.69.245.45","Antena cliente","Antena cliente","","","Disponible","3","","","55584","55584","","via de las dos castillas 33, pozuelo de alarcon","Aparato","device","Antena cliente","Antena cliente","","OK"
